zip_code,county_code,city,state,county_name,gender,marital_status,age,income,median_income,education_code,occupation,num_in_hhld,num_of_adults,num_of_children,child0_3,child4_6,child7_9,child10_11,child13_18,children,home_owner,dwelling_type,year_structure,median_home_value,len_of_residence,great_outdoors,sporting_life,health_fitness,luxury_life,doit_yourselfer,truck_owner,motor_cycle,sports,entertainment_enth,hobbyists,avid_readers,collectors,travel,pets,music,toys,art_craft,gardening,family,food,cars,casino_gambling,contributors,travel_business,travel_personal,travel_vacation,donor_arts_or_cultural,contributor_index,AAPPAREL,ACASHCONT,AEDUCATN,AENTRTAIN,AFOODTOTL,AGTOTALE,AHEALTH,AHOUSING,AINSPENSN,AREADING,ATRANS
7450,3,Ridgewood,NJ,Bergen,F,M,80,L,89,3,6,3,2,1,,,,1,,1,Y,S,1951,460,15,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,,1,1,1,,1,,1,1,,1,2794.41,2084.23,4051.79,3412.88,9252.78,3433.62,5250.25,28988.48,9772.87,161.81,14935.08
94110,75,San Francisco,CA,San Francisco,F,M,46,H,69,,0,2,2,0,,,,,,,R,S,1900,999,7,1,1,,,,,,1,,,,,1,,,,,,1,,,,1,,,1,,8,2065.21,1900.21,1560.5,3114.78,8137.02,1181.3,3788.09,23838.18,7390.87,120.42,12501.28
11771,59,Oyster Bay,NY,Nassau,M,M,61,O,124,,0,2,2,0,,,,,,,Y,S,1961,999,15,1,1,1,,1,1,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,4,2279.06,2468.3,2204.75,2917.27,7884.63,1523.34,5089.69,24760.48,8627.09,140.97,13697.25
55110,163,Saint Paul,MN,Washington,F,M,54,L,157,,0,3,2,1,,,,,1,1,Y,S,1994,617,10,,,1,,1,,,,,,1,,1,,,,,,1,,,,,1,,1,,6,1733.61,4139.08,1551.5,4564.92,8000.75,1539.46,5997.03,23604.08,7890.14,229.91,15567.65
94403,81,San Mateo,CA,San Mateo,M,S,0,L,73,,0,6,5,1,1,,,,,1,Y,S,1959,426,5,1,1,1,1,,,,1,1,1,1,1,1,,1,,,1,1,1,1,,1,,,1,,7,2136.76,2548.12,1640.35,3199.42,8211.52,1399.15,4287.38,24132.33,7619.74,123.54,12824.46
92130,73,San Diego,CA,San Diego,M,S,49,K,74,,0,1,1,0,,,,,,,,S,1901,403,3,,,,,,1,,,1,,,,1,,1,,,,,,,,,,,1,,7,2375.1,2711.15,2225.15,3746.35,9372.03,1513.03,4546.84,27058.73,9624.18,142.24,14664.23
53705,25,Madison,WI,Dane,F,M,66,O,185,3,21,3,3,0,,,,,,,Y,S,1984,411,2,,,1,1,1,,,,1,1,1,,1,,1,,1,1,,1,1,,1,,,1,,8,1691.58,2332.23,1184.44,3082.67,6839.14,762.05,3907.03,18425.08,6790.33,112.93,11621.37
21738,27,Glenwood,MD,Howard,M,M,55,O,156,2,3,7,3,4,,1,1,1,,1,Y,S,1994,756,9,1,,1,1,1,,,,1,1,1,,1,,1,,1,1,1,1,1,,1,,,1,,3,1893.95,3140.32,2738.28,4651.47,9862.15,1531.76,6650.05,26092.2,10844.01,245.04,15769.24
2118,25,Boston,MA,Suffolk,M,S,51,K,57,3,49,1,1,0,,,,,,,Y,A,1890,556,15,,1,1,1,,,,1,1,1,1,,1,,1,,,,,1,,,1,,,1,,8,1678.55,1390.89,2001.14,2734.88,8451.24,1208.56,4139.69,21520.52,7831.78,118.08,12794.87
68114,55,Omaha,NE,Douglas,F,M,54,O,255,2,2,5,2,1,,,,1,,1,R,S,,0,2,1,1,1,1,1,,,1,1,1,1,,1,,1,,1,1,1,1,1,,1,,,1,,6,1292.56,2715.21,957.19,2048.91,5855,745.78,4404.29,14721.92,4676.14,112.43,9164.16
93065,111,Simi Valley,CA,Ventura,F,S,40,K,250,,0,0,3,2,,1,,1,,1,Y,S,2006,0,3,,,1,,,,,,,,1,,1,,,,,1,,,,,1,1,,1,,1,2099.37,2123.04,1781.03,3183.86,8262.54,1351.89,4295.94,23989.66,7448.42,128.16,12929.84
92019,73,El Cajon,CA,San Diego,F,S,47,L,195,,0,1,1,0,,,,,,,Y,S,,326,10,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1990.59,2085.1,1718.78,3121.84,7869.7,1473.35,4564.27,23391.55,6977.62,134.08,12581.15
33912,71,Fort Myers,FL,Lee,F,S,51,K,94,2,0,4,3,1,,,,,,1,Y,S,1988,344,15,,1,1,,1,,,1,,1,1,1,1,,1,,1,1,,1,1,,1,,,1,,7,1440.24,2071.65,530.44,2508.23,6478.08,830.13,5035.43,17262.42,4535.06,100.03,12574.12
90024,37,Los Angeles,CA,Los Angeles,M,M,40,N,162,2,49,6,5,1,,,1,,,1,Y,A,1901,999,7,,,1,,1,,,,1,,1,1,1,,1,,1,,1,,,,1,,,1,,6,1657.97,1613.91,1821.38,2480.93,6499.03,1074.64,3360.43,20684.22,5449.7,98.93,9458.18
7960,27,Morristown,NJ,Morris,F,M,61,O,255,2,6,8,6,2,,1,1,,,1,Y,S,1938,999,8,1,1,1,1,1,,,1,,1,1,1,1,,,,1,1,1,1,,,1,,,1,,1,2402.67,1656.87,3192.7,2927.89,8276.39,2665.48,4720.91,26614.89,7536.71,156.07,12876.07
15238,3,Pittsburgh,PA,Allegheny,M,M,61,O,255,1,0,3,2,1,,,,,,1,Y,S,1991,719,10,1,,,1,1,,,,1,1,,1,1,,1,,1,,,1,,,1,,,1,,3,2097.56,1873.92,1969.46,3320.64,7893.3,2041.31,4720.82,18443.02,6304.28,129.98,13330.49
91108,37,San Marino,CA,Los Angeles,F,M,51,L,255,,0,6,2,4,,1,1,1,,1,Y,S,1928,0,13,,1,1,1,,,,1,1,1,1,,1,,1,,1,1,1,1,1,,,1,,1,,1,2574.76,4865.24,2133.21,3805.05,9059.92,2032.72,5559.5,26449.8,9810.82,142.06,14754.79
54141,83,Little Suamico,WI,Oconto,F,M,54,M,250,2,4,3,3,0,,,,,,,Y,S,,0,10,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,1,1,1,1,,1,1,1,1,,2,1803.49,2142.08,1324.69,3422.57,7471.75,893.08,4172.63,19563.3,7545.33,104.96,12541.76
95014,85,Cupertino,CA,Santa Clara,M,,37,K,94,2,2,4,1,3,,1,1,,,1,W,S,1968,613,2,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,7,2369.49,3401.68,1928.55,3486.34,8802.89,1588.1,4586.5,24849.58,8954.04,120.86,13326.18
78730,453,Austin,TX,Travis,F,M,52,O,173,2,0,4,3,1,,,,1,,1,Y,S,2000,623,1,,,,,,,,,,1,,,1,1,,,,1,,1,,,,,,1,,1,2026.23,2243.41,1316.29,3674.82,8296.62,1372.73,4991.51,23655.24,9803.92,102.16,17009.28
19403,91,Norristown,PA,Montgomery,F,M,40,N,106,1,6,5,2,3,,1,1,,,1,Y,S,2004,406,9,,,,1,1,,,,,1,1,1,1,1,,,1,1,1,1,,,1,1,,1,,3,1914.16,1643.87,1756.64,3022.42,7485.43,1705.44,4386.24,18030.44,5982.47,123.06,12526.69
27615,183,Raleigh,NC,Wake,M,M,62,N,149,2,49,3,2,0,,,,,,,Y,S,1988,544,5,1,1,,1,,,,1,,1,1,,1,1,,,1,1,1,1,,,1,,,1,,8,1797.52,2237.5,898.07,2803.55,7081.81,989,4314.8,17631.53,6839.82,98.21,12298.56
6897,1,Wilton,CT,Fairfield,M,M,72,O,198,1,8,7,6,0,,,,,,,Y,S,1947,780,15,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,,1,,,1,,,1,,1,2570.05,2450.88,6612.24,4145.29,10918.78,2804,6159.32,28331.23,10488.39,170.12,15073.15
95864,67,Sacramento,CA,Sacramento,F,S,58,O,86,3,2,3,2,1,,,,1,,1,Y,S,1901,786,11,,,,1,,,,,,1,1,,1,,,,,,1,1,,,,,,1,,2,1866.8,2359.54,1595.37,2949.25,7350.44,1541.05,4594.49,22568.01,6252.71,129.16,11801.38
11375,81,Forest Hills,NY,Queens,M,M,63,O,255,3,49,5,4,1,,,,1,,1,Y,S,,0,4,1,1,1,1,1,,,1,1,1,1,,1,,1,,1,1,,1,,,1,1,,1,,1,2021.41,1890.24,1680.13,2461.23,7035.01,1177.45,4215.12,22735.56,6771.66,113.44,11624.2
90277,37,Redondo Beach,CA,Los Angeles,M,M,55,O,119,2,4,2,2,0,,,,,,,Y,S,,996,1,,,1,1,1,,,,,1,1,1,1,,,,,1,1,1,,,,1,,1,,2,2011.29,2284.8,1663.33,3281.79,8032.81,1499.58,4296.69,24725.08,7575.78,137.86,12781.34
10583,119,Scarsdale,NY,Westchester,M,M,60,O,241,3,2,4,3,1,,,,,1,1,Y,S,1942,999,15,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,3,2660.81,2649.67,2766.84,3492.31,8992.19,1775.79,5822.17,27506.03,10345.96,168.16,14765.03
2052,21,Medfield,MA,Norfolk,F,M,44,O,164,3,17,6,2,4,,1,1,,,1,Y,S,2001,851,12,1,1,1,1,1,,,1,1,1,1,,1,1,1,,,1,1,1,,,1,1,,1,,6,2146.78,2122.97,2423.51,3787.4,10412.96,2033.4,5648.64,24987.78,10526.83,175.03,14427.22
74344,41,Grove,OK,Delaware,M,S,55,F,37,2,4,2,2,0,,,,,,,Y,S,,89,9,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,,,,1,,,1,1,1,1,,4,1374.84,1907.8,626.46,2302.51,6180.52,755.47,4140.63,14932.21,4690.89,85.04,10344
92679,59,Trabuco Canyon,CA,Orange,M,M,49,E,255,,0,5,4,1,,,,1,,1,Y,S,1948,999,15,,,1,1,,,,,1,1,1,1,1,1,1,,1,1,1,1,,,1,,,1,,1,2437.57,2655.77,2618.36,3777.26,9672.36,1709.06,5057.53,27600,9793.78,160.98,15703.24
75214,113,Dallas,TX,Dallas,F,M,57,O,121,2,0,3,2,1,,,,1,,1,Y,S,1975,479,15,1,1,1,1,1,,,1,1,1,1,,1,1,1,,1,1,,1,1,,1,1,,1,,2,1768.43,2051.51,997.14,2975.04,7265.05,1091.35,4305.67,19990.58,7326.92,88.46,13800.68
10583,119,Scarsdale,NY,Westchester,M,,0,O,130,,0,5,4,1,,,,1,,1,Y,S,,709,12,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,,1,2660.81,2649.67,2766.84,3492.31,8992.19,1775.79,5822.17,27506.03,10345.96,168.16,14765.03
91001,37,Altadena,CA,Los Angeles,M,M,60,O,106,3,3,3,2,1,,,1,,,1,Y,S,1918,707,9,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,,,1,,2,2075.78,2505.02,1766.58,3239.89,8148.15,1529.12,4754.99,24181.94,7526.29,136.98,13086.93
91011,37,La Canada Flintridge,CA,Los Angeles,F,M,46,O,165,3,47,5,3,2,,,,,,1,Y,S,1996,999,6,,,1,,,,,,,1,,,1,,,,,,,1,,,,,,1,,3,2474.24,3956.47,2308.67,3772.18,9063.23,2074.23,5677.05,26715.84,9441.07,157.81,14781.05
33154,86,Bal Harbour,FL,Miami-Dade,F,M,0,L,255,,0,5,4,1,,1,,,,1,Y,A,1948,1,9,,,,,,,,,1,,1,1,1,,1,,,,1,,1,,,,,1,,1,1414.21,1964.47,581.28,2363.72,6523.14,725.47,4310,16800.69,4684.14,86.58,11928.61
21794,27,West Friendship,MD,Howard,F,M,48,O,97,3,2,7,2,5,,,1,1,,1,Y,S,2006,318,4,1,1,1,,1,,,1,1,1,1,,1,1,1,,,1,1,1,,,1,1,1,1,,3,1876.88,3159.7,2655.79,4441.54,9587.64,1501.74,6613.87,25133.63,10443.13,232.48,15628.66
10538,119,Larchmont,NY,Westchester,F,S,28,H,72,3,0,1,1,0,,,,,,,,S,,468,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,9,2473.75,2353.5,2580.01,3190.3,8454.44,1611.2,5345.92,26570.72,9573.12,150.54,14254.25
20886,31,Montgomery Village,MD,Montgomery,M,M,43,O,70,1,0,6,6,0,,,,,,,Y,S,,0,0,,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,1,,5,1949.56,2074.14,1511.67,3175.55,8252.93,995.43,4329.92,22295.36,8538.09,149,13563.95
20815,31,Chevy Chase,MD,Montgomery,M,M,36,E,255,,0,0,2,0,,,,,,,Y,S,1916,0,2,1,1,1,1,,,,1,1,1,1,1,1,1,1,,1,1,,1,1,,1,,,1,,4,1917.09,3044.51,1738.14,3615.58,9140.68,1206.56,5781.35,24319.27,9124.87,181.14,14428.64
11530,59,Garden City,NY,Nassau,F,M,20,K,255,,0,5,4,1,,,,,1,1,Y,S,1954,0,4,,1,1,1,,,,1,,1,1,1,1,,,,1,1,1,1,,,,,,1,,1,2460.32,2751.48,2524.92,3268.46,8463.85,1730.08,5694.1,26143.67,9536.27,160.4,14592.44
91356,37,Tarzana,CA,Los Angeles,M,M,60,O,255,3,2,4,4,0,,,,,,,Y,S,,999,0,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,,1,1,,,1,1,1,1,,1,1915.54,2044.85,1544.6,3000.34,7541.72,1441.47,4375.19,22659.41,6432.76,126.03,11884.94
10708,119,Bronxville,NY,Westchester,F,S,0,J,96,,0,3,3,0,,,,,,,Y,S,1937,688,15,,,1,,,,,,,1,1,,1,,,,,,1,,,,1,,,1,,1,2263.42,2254.55,2064.49,2919.48,7997,1475.5,5083.37,24984.63,8424.64,143.03,13552.37
60035,97,Highland Park,IL,Lake,M,S,27,H,250,,0,1,1,0,,,,,,,,S,,619,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,8,2436.76,2194.09,1996.88,2686.91,7615.17,1580.02,5416.53,22268.54,6715.89,144.93,13460.16
91364,37,Woodland Hills,CA,Los Angeles,F,S,35,K,51,,0,1,1,0,,,,,,,W,S,1948,672,1,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,8,2102.49,2507.61,1862.82,3427.35,8332.66,1738.34,5007.19,25374.25,7956.9,148.38,13403.2
38138,157,Germantown,TN,Shelby,M,M,49,O,92,,0,8,3,5,,,1,1,,1,Y,S,1991,450,9,1,1,1,,1,1,,1,1,1,1,1,1,1,1,,1,1,1,1,,,1,,1,1,,2,2230.86,2326.17,1026.32,2935.57,8830.18,1717.43,5404.84,17733.25,7829.06,109.3,13658.49
91401,37,Sherman Oaks,CA,Los Angeles,M,S,75,O,250,,0,0,2,0,,,,,,,Y,S,1948,0,5,,,,,,,,,,,,,1,,,,,,,,,,1,,,1,,1,1721.97,1474.32,1290.97,2574.85,6988.22,1026.75,3478.65,20541.19,5256.6,101.72,10695.63
20007,1,Washington,DC,District Of Columbia,M,S,51,K,255,2,38,1,1,0,,,,,,,Y,S,1936,0,6,,,,,1,,,,,1,,1,1,,,,1,,,,,,,,,1,,7,2017.18,2340.29,1227.41,3497.73,8076.04,1062.54,4502.25,21683.71,9298.12,121.8,13988.65
94109,75,San Francisco,CA,San Francisco,F,M,50,E,48,,0,0,2,0,,,,,,,Y,A,1901,0,3,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,5,1782.85,1741.23,1301.92,2537.88,6796.47,1050.77,3346.07,20526.46,5491.6,99.65,10079.58
90265,37,Malibu,CA,Los Angeles,F,M,20,K,255,,0,5,4,0,,,,,,,Y,S,1979,999,9,,1,1,,,,,1,,,1,,1,,,,,,,,,,1,,,1,,1,2124.35,2821.02,2011.13,3571.01,8203.88,1955.65,5222.79,25810.34,8043.42,158,13740.08
7940,27,Madison,NJ,Morris,F,M,24,O,255,,0,5,3,2,,1,,,1,1,Y,S,1991,773,14,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,1,,1,2516.43,1773.45,3423.82,3025.56,8654.89,3055.12,4950.79,27241.16,7919.16,153.18,13070.37
95864,67,Sacramento,CA,Sacramento,M,M,63,O,86,3,2,2,2,0,,,,,,,Y,S,1964,786,15,1,1,1,1,1,,,1,,,1,,1,,,,,1,1,,,,1,,,1,,2,1866.8,2359.54,1595.37,2949.25,7350.44,1541.05,4594.49,22568.01,6252.71,129.16,11801.38
6853,1,Norwalk,CT,Fairfield,F,M,67,O,255,2,6,4,4,0,,,,,,,Y,S,1949,0,8,1,1,1,,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,2,2496.2,2427.7,5054.75,4025.03,10517.94,2706.65,6195.72,28050.76,10389.12,175.92,13827.83
1915,9,Beverly,MA,Essex,M,M,31,O,110,2,6,6,6,0,,,,,,,Y,S,1963,629,15,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,3,1819.11,1722.26,1700.28,3013.73,8793.61,1574.36,4857.67,21865.3,8068.73,144.26,13056.35
95135,85,San Jose,CA,Santa Clara,F,M,42,O,255,4,30,4,4,0,,,,,,,Y,S,2002,894,7,,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,,1,1,1,1,,,1,,5,2082.01,3143.09,1729.43,3408.49,8201.61,1730.03,5185.5,23891.17,8070.25,129.49,12556.69
92887,59,Yorba Linda,CA,Orange,M,M,62,O,255,3,4,2,2,0,,,,,,,Y,S,1988,999,14,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,,2,2461.26,3252.05,2289.5,3659.3,9143.55,1754.35,4903.86,26478.44,9446.26,150.53,15002.06
85266,13,Scottsdale,AZ,Maricopa,F,M,69,O,111,1,30,3,2,0,,,,,,,Y,S,1998,777,15,1,1,1,1,1,,,1,,1,1,,1,,,,,1,,1,1,,1,,,1,,2,1995.46,3233.05,1024.79,4834.47,7642.73,1534.14,5538.29,21243.5,8257.11,175.03,17075.19
37027,187,Brentwood,TN,Williamson,F,M,59,N,110,,0,2,2,0,,,,,,,Y,S,2005,371,8,,,1,,1,,,,1,1,1,,1,,,,1,1,1,1,1,,,,,1,,6,2148.77,1884.34,1089.66,2954.62,8623.66,1795.17,4919.79,17532.76,8046.53,94.61,13728.33
94065,81,Redwood City,CA,San Mateo,F,M,85,O,183,3,37,5,4,1,,,,1,,1,Y,S,1989,934,11,1,1,1,1,1,,,1,,1,1,,1,,,,,1,1,1,1,,1,1,,1,,1,2426.32,3216.35,2060.74,3874.91,9367.74,1633.14,4506.01,27451.24,9931.17,141.54,14565.23
7458,3,Upper Saddle River,NJ,Bergen,F,M,23,O,255,,0,4,3,1,,,,1,,1,Y,S,1978,973,7,1,1,1,,,,,1,,,1,1,1,,,,1,,1,,,,1,,,1,,1,2883.89,2470.92,4414.92,3752.22,9478.86,3851.96,5913.06,29915.9,10314.17,205.61,16519.68
92807,59,Anaheim,CA,Orange,F,M,53,O,123,1,16,9,6,3,,,,,,1,Y,S,1976,823,14,1,1,1,1,1,,1,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,1,1,,3,2174.25,2759.58,1797.26,3383.85,8311.99,1606.34,4777.02,24555,7733.81,137.58,13354.06
66207,91,Prairie Village,KS,Johnson,M,S,29,K,55,1,6,4,3,0,,,,,,1,Y,S,1996,156,4,,1,,,,,,1,,,,,1,,,,,,1,,,,,,,1,,2,1625.28,3825.4,1234.46,2712.34,7175.5,1081.3,5350.57,17160.76,6738.71,175.01,13098.09
11024,59,Great Neck,NY,Nassau,M,M,23,N,148,,0,6,5,1,,,1,,,1,Y,S,1962,999,10,1,1,1,1,,,,1,1,1,1,,1,,1,,,1,1,1,1,,1,,,1,,1,2331.62,2694.84,2297.37,3103.28,8216.88,1599,5426.58,25066.05,8670.95,151.65,14041.75
21012,3,Arnold,MD,Anne Arundel,F,M,53,O,96,2,48,3,2,1,1,,,,,1,Y,S,1965,435,14,1,1,1,1,1,,,1,,1,1,1,1,,,,,1,1,1,1,,1,,,1,,6,1868.48,2639.55,2013.32,3848.96,8961.01,1267.03,5598.03,23594.25,9478.69,205.41,14304.48
94022,85,Los Altos Hills,CA,Santa Clara,,S,49,O,189,4,31,3,1,2,,,,,,1,Y,S,1961,999,5,1,,1,,,,,,1,,1,,1,,1,,,1,,1,,,1,,,1,,9,2248.95,3493.84,2008.45,3625.76,8450.64,2153.52,5746.14,25895.12,8397.63,158.9,13895.76
20852,31,Rockville,MD,Montgomery,F,S,45,K,165,1,0,3,2,1,,,,1,,1,Y,S,1969,861,2,1,1,1,1,,,,1,,1,1,1,1,,,,1,1,1,1,,,,,,1,,1,1947.14,2264.04,1304.91,3075.55,8251.24,923.09,4431.32,21663.53,7847.46,148.6,12960.4
31522,127,Saint Simons Island,GA,Glynn,F,M,58,K,86,2,3,4,4,0,,,,,,,Y,S,1925,354,2,,,,,,,,,,,,,1,,,,,,1,,,,1,,,1,,1,1433.72,2367.89,1153.27,2161.73,6582.85,909.07,4783.01,15701.13,6266.64,95.22,9665.58
95037,85,Morgan Hill,CA,Santa Clara,M,M,56,N,91,3,4,6,5,1,,,,,,1,Y,S,,792,0,1,1,1,1,1,1,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,1,,6,2124.07,2341.46,1895.57,3373.23,8409.86,1531.1,4661.11,24744.4,7956.3,143.14,13522.71
85331,13,Cave Creek,AZ,Maricopa,M,S,61,O,255,2,2,4,3,0,,,,,,1,Y,S,,722,0,1,1,,1,,,,1,,1,,,1,1,,,,1,,1,,,1,1,,1,,2,1862.76,2761.58,958.7,4860.78,7346.36,1123.25,4767.63,20028.48,8301.96,149.47,18228.06
7924,35,Bernardsville,NJ,Somerset,M,M,51,O,255,3,6,7,3,1,,,,1,,1,Y,S,2006,0,3,,,1,1,1,,,,,1,1,1,1,,1,,1,1,1,1,,,,,,1,,1,2751.26,1929.33,3958.47,3374.33,9313.71,3564.43,5262.05,29484.27,9034.6,180.25,14817.15
94065,81,Redwood City,CA,San Mateo,F,M,44,O,255,4,0,3,2,1,,,,1,,1,Y,S,1994,899,15,1,1,1,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,,1,,2,2426.32,3216.35,2060.74,3874.91,9367.74,1633.14,4506.01,27451.24,9931.17,141.54,14565.23
95120,85,San Jose,CA,Santa Clara,M,S,40,O,255,3,0,3,2,1,,,1,,,1,Y,S,1965,935,4,,1,,1,,,,1,1,1,1,1,1,,1,,1,1,1,1,,,,1,,1,,1,2447.58,3709.09,2273.52,3887.31,9159.29,2010.74,5577.87,26943.12,9442.05,157.85,15001.24
98004,33,Bellevue,WA,King,M,M,89,K,97,,0,0,2,0,,,,,,,Y,S,1987,816,2,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,2,1843.58,2658.83,1206.02,4203.89,9132.71,1662.21,4062.76,22788.19,7627.29,153.66,13692.1
34110,21,Naples,FL,Collier,M,S,54,K,65,3,48,2,2,0,,,,,,,Y,A,1995,285,12,1,1,1,,,,,1,1,,,,1,,1,,,1,,,1,,1,,,1,,7,1414.51,2181.53,551.31,2481.78,6496.28,818.41,4879.35,17247.58,4412.69,99.3,12234.28
90212,37,Beverly Hills,CA,Los Angeles,M,S,36,H,79,2,2,1,1,0,,,,,,,W,S,1926,999,4,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,9,1863.07,2074.64,1519.88,3019.79,7521.97,1381.95,4079,23469.7,6692.22,132.01,12092.57
6820,1,Darien,CT,Fairfield,M,M,62,O,121,3,44,5,3,2,,1,,1,,1,Y,S,1956,872,13,1,1,1,1,1,,,1,1,1,1,1,1,1,1,,1,1,1,1,1,,1,1,,1,,1,2572.58,2231.96,6110.57,4114.07,10670.29,2532.79,5835.05,27982.9,10116.84,162.37,14569.87
10804,119,New Rochelle,NY,Westchester,F,M,47,O,201,3,6,5,2,3,,,1,,,1,Y,S,,999,7,,,1,,1,,,,,,1,,1,1,,,,1,1,,1,,,1,,1,,4,2585.42,2786.07,2606.66,3438.15,8917.09,1776.39,5978.6,27272.56,10070.2,170.98,15105.42
1886,17,Westford,MA,Middlesex,,M,48,N,255,1,6,4,2,2,,,1,1,,1,Y,S,1998,0,6,,1,1,,,,,1,,,1,,1,,,,,,1,,,,1,,,1,,3,2233.6,2205.42,2690.67,3900.47,10776.98,2128.39,5785.29,25993.49,11193.31,178.98,15271.84
32541,91,Destin,FL,Okaloosa,M,S,51,M,57,2,0,2,2,0,,,,,,,Y,S,2004,0,11,1,1,1,1,,,,1,1,1,1,1,1,,1,,,1,1,1,1,,1,,,1,,4,1432.68,1640.81,612.48,2493.35,6720.9,727.14,4053.43,17358.22,5375.83,80.24,13628.2
6752,5,Bridgewater,CT,Litchfield,M,M,25,O,161,2,0,6,4,2,,,1,,1,1,Y,S,1779,829,1,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,,,1,,4,2223.68,2410.95,4634.04,3794.57,10144.33,2515.47,6246.47,26110.04,9000.39,180.32,13055.21
20117,107,Middleburg,VA,Loudoun,F,S,44,L,255,2,0,3,2,1,,,,1,,1,Y,S,1977,987,13,1,1,1,1,,,,1,1,1,1,,1,,,,1,1,1,1,,,1,,,1,,1,1669.65,2659.62,969.36,2587.89,7185.03,1007.79,4768.17,19086.1,6506.72,124.68,13619.24
90024,37,Los Angeles,CA,Los Angeles,M,M,82,L,162,,0,5,4,1,,,,,1,1,Y,S,1946,999,15,1,1,1,1,,,,1,1,1,1,1,1,,1,,,1,1,1,,,1,,,1,,3,1657.97,1613.91,1821.38,2480.93,6499.03,1074.64,3360.43,20684.22,5449.7,98.93,9458.18
22315,59,Alexandria,VA,Fairfax,M,M,64,O,98,2,6,4,4,0,,,,,,,Y,S,2002,354,12,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,1,,1,1,1,1,,1,2143.79,2083.69,1352.22,3085.71,8474.27,1006.75,4251.67,23655.6,9023.4,115.01,15134.32
92653,59,Laguna Hills,CA,Orange,M,M,56,O,174,4,0,3,2,1,,,,,,1,Y,S,1983,999,5,1,1,1,1,1,,,1,,1,1,,1,,1,,1,1,,1,,,1,,,1,,6,2045.32,2476.82,1743.44,3159,7993.08,1529.64,4589.11,23557.18,7226,133.52,12811.76
33076,11,Coral Springs,FL,Broward,F,M,43,O,149,3,48,2,2,0,,,,,,,Y,S,2008,860,1,,,,,,,,,,,,1,1,,,,,1,,,,,1,,,1,,5,2020.81,1623.06,724.12,2982.91,8345.14,987.66,4600.27,20006.47,7636.6,89.61,16189.97
91006,37,Arcadia,CA,Los Angeles,F,M,45,O,91,1,31,3,2,1,,,,,,1,R,S,1944,999,11,,1,,,1,,,1,,,1,,1,,,,,1,1,,,,1,,,1,,9,2297.43,3574.22,1763.28,3311.33,8368.94,1626.05,4598.13,23749.4,8139.44,120.02,13122.91
93923,53,Carmel,CA,Monterey,M,M,52,N,80,,0,3,2,1,,,,,1,1,R,S,1975,999,15,1,1,,1,1,,,1,1,1,1,1,1,,1,1,1,1,1,1,,,1,,,1,,2,1703.52,2625.71,1468.72,3118.54,6892.69,1929.37,5555.99,23068.77,5968.31,147.25,11573.86
94566,1,Pleasanton,CA,Alameda,F,M,53,O,222,1,6,5,2,3,,,,1,,1,Y,S,1997,999,15,1,1,1,1,1,,,1,1,1,1,1,1,,1,,1,1,1,1,,,1,1,,1,,4,2325.95,2971.97,2175.43,3679.37,8963.05,1772.75,5034.84,26458.22,9007.02,149.52,14561.81
90069,37,Los Angeles,CA,Los Angeles,M,M,0,O,255,,0,2,2,0,,,,,,,Y,S,,0,5,,,,,,,,,,,,,1,,,,,,,,,,,,,1,,1,1669.23,1751.77,1344.62,2769.82,7035.97,1211.46,3436.08,22520.19,6071.02,119.42,10925.24
